Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
12/3/2009,NorfolkIsland,20.1,24.6,0,6.2,11.3,SW,31,SSW,S,19,15,76,65,1015.2,1014.6,7,2,22.4,23.1,No,0,No
12/4/2009,NorfolkIsland,17.6,23.9,0,6.4,12.3,SSE,35,SSE,SSE,24,22,70,54,1017.7,1017.1,5,1,21.4,22.8,No,0,No
12/5/2009,NorfolkIsland,16.8,23.2,0,7.4,13.1,S,30,S,SSE,15,19,48,45,1019.8,1018.4,2,1,21.3,22.6,No,0,No
12/6/2009,NorfolkIsland,17.4,23.8,0,9.2,10.7,W,26,NNE,SE,11,13,53,54,1020,1018.7,7,2,21.6,21.7,No,0,No
12/7/2009,NorfolkIsland,16.5,24.5,0,7,13.3,SSE,28,S,SSE,13,13,49,57,1020.4,1019.2,1,1,22.5,22.6,No,0,No
12/8/2009,NorfolkIsland,17.1,24.8,0,10,11.9,NE,28,ESE,E,17,13,62,57,1019.3,1017.8,1,4,23.2,24.3,No,0,No
12/9/2009,NorfolkIsland,17.4,24.5,0,5.4,8.3,ENE,30,ENE,ENE,11,17,56,57,1018.5,1017.1,3,3,23.5,23.4,No,0,No
12/10/2009,NorfolkIsland,17.5,25.7,0,5.4,12.7,NE,31,NE,ENE,15,17,67,58,1018.8,1017.1,3,3,23.4,23.2,No,0,No
12/11/2009,NorfolkIsland,17.8,25,0,7,,,,ENE,ENE,19,17,57,53,1017.9,1016,1,1,23.3,24.2,No,0,No
12/12/2009,NorfolkIsland,17.7,24.7,0,,6.5,SSW,26,,SSE,,9,,61,,1015.3,,7,,23.2,No,0,No
12/13/2009,NorfolkIsland,17.5,25.9,0,6.2,10.9,SSE,31,NE,SE,17,11,68,55,1016.2,1015.2,3,2,22.1,24.2,No,0,No
12/14/2009,NorfolkIsland,18.3,24,0,4,5.8,SE,30,SE,SE,15,15,85,68,1016.5,1015.3,7,5,20.5,23,No,0,No
12/15/2009,NorfolkIsland,17.4,23.7,0,5.2,8.8,SE,52,WSW,SE,15,26,64,54,1016.7,1016.4,1,7,22.1,21.6,No,0,No
12/16/2009,NorfolkIsland,17.1,22.3,0,8.4,11.9,SE,52,SE,SE,26,28,44,42,1020.3,1020.2,1,3,20.7,20.8,No,0,No
12/17/2009,NorfolkIsland,17.2,22.7,0,11,9.5,ESE,46,ESE,SE,19,24,53,54,1024.1,1023.2,7,2,20,20.7,No,0,No
12/18/2009,NorfolkIsland,15.6,23.4,0,9,12.8,E,35,ENE,ENE,28,22,51,52,1023.5,1022,1,1,21.3,22.2,No,0,No
12/19/2009,NorfolkIsland,15.4,24.9,0,6,13,ENE,35,NNE,NNE,17,7,58,42,1020.8,1018.9,1,1,21.8,24.6,No,0,No
12/20/2009,NorfolkIsland,17.7,24.9,0,8.2,11.7,WNW,33,NW,WNW,9,22,49,60,1018.1,1016.3,5,2,23.9,24.5,No,0,No
12/21/2009,NorfolkIsland,20.1,25.1,0,8.4,6.5,WSW,28,W,SE,15,17,71,74,1016.7,1016.4,7,7,23,23,No,0,No
12/22/2009,NorfolkIsland,19.4,24.8,0,7,8.8,ENE,48,ENE,ENE,28,31,68,68,1018.7,1018.3,5,7,22.6,22.5,No,0,No
12/23/2009,NorfolkIsland,19,25,0,8,10.2,E,48,E,E,31,30,68,63,1020.2,1019.4,7,1,22.3,22.7,No,0,No
12/24/2009,NorfolkIsland,17.9,24.1,0,7.8,12.6,ESE,35,E,SE,22,22,65,60,1020.3,1019.2,3,6,22.6,22.7,No,2,Yes
12/25/2009,NorfolkIsland,18.9,25.1,2,7.4,11.4,E,48,ENE,ENE,28,28,74,67,1022,1020.2,6,4,23.2,23.9,Yes,0,No
12/26/2009,NorfolkIsland,19.5,25.1,0,9.6,12.3,E,50,E,E,35,31,63,56,1023,1021.2,6,2,23.1,23.9,No,0,No
12/27/2009,NorfolkIsland,18.7,25.2,0,8,7.2,E,41,ESE,ENE,11,22,67,66,1023.5,1021.7,7,7,22.4,23.1,No,0,No
12/28/2009,NorfolkIsland,19.4,25.4,0,8,11.7,ENE,41,E,ENE,26,24,65,62,1022.2,1021.1,3,3,22.7,22.9,No,0,No
12/29/2009,NorfolkIsland,17.5,25.4,0,8,11.4,ENE,33,E,E,20,22,62,66,1021.8,1020.4,3,3,23.4,22.8,No,0,No
12/30/2009,NorfolkIsland,17.6,25.3,0,6,12.7,SE,26,ESE,SE,13,15,62,62,1020.6,1018.9,3,7,22.9,23.2,No,0,No
12/31/2009,NorfolkIsland,18.2,25.9,0,7.6,3.6,SE,41,SE,ESE,15,24,82,76,1019.9,1019.6,7,8,21.9,22.2,No,0,No
1/1/2010,NorfolkIsland,18.6,24.5,0,7.4,5.2,E,50,E,E,26,31,53,55,1021.5,1019.6,1,2,22.4,23.4,No,0,No
1/2/2010,NorfolkIsland,19.3,25.2,0,7.2,12.6,NE,35,NE,NE,19,22,77,73,1019.2,1017.6,6,4,22.5,23.4,No,0,No
1/3/2010,NorfolkIsland,20.7,26.4,0,6.8,12.2,NNE,37,N,NW,19,19,73,70,1016.9,1015.4,4,7,23.8,24.2,No,0,No
1/4/2010,NorfolkIsland,20.2,26.7,0,7,9.1,WNW,30,N,E,13,9,70,65,1015.4,1015,2,7,23.5,25.4,No,0,No
1/5/2010,NorfolkIsland,20.9,24.7,0,6,0.9,ESE,41,ESE,E,17,28,85,79,1017.8,1017.1,8,7,22.5,23.2,No,0.8,No
1/6/2010,NorfolkIsland,19.5,24.9,0.8,4.8,7.1,ESE,46,SE,E,22,30,82,68,1018.7,1017.6,7,6,21.2,23.3,No,0,No
1/7/2010,NorfolkIsland,19.5,25.2,0,6.2,8.1,E,33,E,E,26,19,68,65,1017.2,1016.4,6,5,23.2,22.7,No,0,No
1/8/2010,NorfolkIsland,18.7,26,0,5,12.7,SSE,37,SE,SE,19,20,60,59,1018.2,1017,2,4,23.1,24.2,No,0,No
1/9/2010,NorfolkIsland,19.6,25.4,0,11,13.2,E,44,ESE,E,20,26,60,61,1019.2,1017.8,2,3,23.8,23.9,No,0,No
1/10/2010,NorfolkIsland,18.8,25.2,0,8,10.4,SSE,31,SE,SSE,19,17,66,62,1017.2,1014.7,6,1,21.9,23,No,0,No
1/11/2010,NorfolkIsland,17.2,26.4,0,7.2,5.9,SSE,44,W,S,19,19,71,95,1011.9,1010.7,5,8,24.1,20.6,No,1,No
1/12/2010,NorfolkIsland,18.1,24.4,1,6.4,10.9,SSE,43,SSE,S,24,20,51,45,1014,1013.2,2,2,21.9,23.2,No,0,No
1/13/2010,NorfolkIsland,17.6,24.1,0,8.4,11.5,SE,33,SE,SE,13,19,47,47,1017,1016,5,5,21.8,23,No,0,No
1/14/2010,NorfolkIsland,17.8,24.7,0,9,11.8,S,37,S,SSE,19,24,62,57,1016.7,1014.5,6,2,21.1,23.8,No,0,No
1/15/2010,NorfolkIsland,19.2,25.5,0,8,12.5,SSW,35,S,SSW,20,24,62,63,1014,1012.3,4,2,22.9,23.5,No,1.2,Yes
1/16/2010,NorfolkIsland,19.2,24.3,1.2,6.6,12.7,SSE,31,SSE,SSW,20,22,62,54,1011.7,1010.9,5,4,21.7,23.2,Yes,0,No
1/17/2010,NorfolkIsland,17.9,24.8,0,7.8,4.2,SSW,22,SSE,SE,9,4,59,59,1011.8,1010.6,7,6,22.5,23.4,No,0,No
1/18/2010,NorfolkIsland,19.6,25.2,0,5.4,10.7,ENE,37,NNE,NNE,13,20,61,70,1012.5,1011.1,6,6,23,23.5,No,0,No
1/19/2010,NorfolkIsland,21.4,26.3,0,6.8,10,NNE,50,NE,NE,28,31,76,76,1012.3,1010.1,6,7,23.8,24.4,No,8,Yes
1/20/2010,NorfolkIsland,20.4,25.3,8,7.2,11,N,57,NW,SW,13,26,85,62,1006.2,1006.3,1,1,24,24.6,Yes,0,No
1/21/2010,NorfolkIsland,20.4,26.8,0,8.4,12.8,WSW,48,WSW,WSW,28,31,62,64,1009.6,1009,1,3,24.1,24.9,No,0,No
1/22/2010,NorfolkIsland,20.9,25.6,0,8.4,11.6,SSE,37,SSW,SSE,20,24,64,60,1012.9,1012.2,6,6,23.3,23.7,No,0,No
1/23/2010,NorfolkIsland,18.1,24.6,0,8.6,10.3,SSE,33,SSW,S,19,24,81,59,1013.2,1011.8,7,7,20.5,23.1,No,0,No
1/24/2010,NorfolkIsland,17.8,24.6,0,8,12.2,S,33,ESE,S,13,19,51,49,1015.2,1014.6,1,5,21.9,23.6,No,0,No
1/25/2010,NorfolkIsland,17.1,24.9,0,7.2,12,S,28,E,SSE,6,13,56,59,1016.5,1015,1,6,23.4,24.6,No,0,No
1/26/2010,NorfolkIsland,17.8,25.4,0,6.8,6.5,SW,24,NE,N,11,6,62,66,1015.5,1014.2,3,7,24,23,No,0,No
1/27/2010,NorfolkIsland,18.4,26,0,4.8,12,ESE,33,ENE,SSE,17,15,67,58,1015,1013.9,5,3,23.5,24.3,No,0,No
1/28/2010,NorfolkIsland,19.9,26.4,0,8,11.7,SE,39,SE,SE,22,24,66,58,1013.3,1011.8,4,2,23.8,25,No,0,No
1/29/2010,NorfolkIsland,20.4,26.5,0,8,10,E,41,SE,SE,17,24,77,73,1012.5,1011,6,6,22.8,23.7,No,1.6,Yes
1/30/2010,NorfolkIsland,19.9,26.1,1.6,4.2,7.6,SE,41,SE,SE,17,28,79,67,1013.1,1012.4,7,7,22.7,24,Yes,0.4,No
1/31/2010,NorfolkIsland,20.7,25.4,0.4,6.2,11,SE,48,SE,SE,28,28,67,59,1013.3,1011.4,3,7,22.9,24.1,No,0,No
2/1/2010,NorfolkIsland,19.4,25.2,0,7.6,11.8,S,33,S,SE,20,20,64,56,1009.3,1007.8,3,2,22.7,24.1,No,0,No
2/2/2010,NorfolkIsland,19.8,26.4,0,9.6,10,E,54,ESE,SSE,20,22,73,73,1008.8,1007,5,5,23.5,24.4,No,6.4,Yes
2/3/2010,NorfolkIsland,20.4,26.3,6.4,8,7.9,E,63,E,E,30,37,85,76,1012,1012.1,6,7,23.6,24.3,Yes,7,Yes
2/4/2010,NorfolkIsland,19.7,26,7,7.2,9.1,E,74,E,E,41,41,79,65,1017.1,1015.4,6,5,23.1,25,Yes,0.2,No
2/5/2010,NorfolkIsland,21.5,26.3,0.2,8.4,8.7,E,69,E,E,39,37,73,65,1017.2,1016.1,7,4,23.6,24.9,No,0,No
2/6/2010,NorfolkIsland,21.1,25.8,0,10.2,9.6,ENE,54,E,E,30,31,70,62,1019.7,1017.9,7,6,23.2,25.2,No,6.4,Yes
2/7/2010,NorfolkIsland,20,25.5,6.4,8.4,8.5,E,54,E,E,33,33,79,71,1020.3,1019.1,7,7,23,24.1,Yes,0,No
2/8/2010,NorfolkIsland,20.5,25.8,0,6.8,12.6,ENE,41,E,E,24,28,65,65,1020.7,1019.4,2,4,23.8,24.5,No,0,No
2/9/2010,NorfolkIsland,20,25.4,0,6.8,12.5,E,41,E,E,26,28,70,63,1020.8,1019.1,5,6,23.8,24.3,No,0.2,No
2/10/2010,NorfolkIsland,18.3,25,0.2,7.4,10.2,SE,35,SE,SE,17,22,61,61,1019.4,1017.9,7,5,22.4,23.9,No,0,No
2/11/2010,NorfolkIsland,18.6,25.8,0,7.4,12.5,E,35,SE,SE,19,24,67,65,1018.4,1017.4,4,3,22.6,22.7,No,0,No
2/12/2010,NorfolkIsland,19,26,0,6.6,12.1,E,41,E,E,28,26,64,63,1018.6,1017,1,3,22.9,24.1,No,0,No
2/13/2010,NorfolkIsland,20.8,25.9,0,5.8,12.2,ENE,31,NE,NE,22,17,72,61,1019.1,1017.2,2,1,23.1,25.1,No,0,No
2/14/2010,NorfolkIsland,19.1,26.5,0,7.4,10.9,ENE,31,NNE,NE,13,15,71,66,,1017.7,4,5,23.6,24.7,No,0,No
2/15/2010,NorfolkIsland,18.7,26.3,0,7.2,11.4,ENE,31,ENE,SE,17,19,68,62,1018,1016.6,5,5,23.3,24.8,No,0,No
2/16/2010,NorfolkIsland,18.7,25.4,0,6.8,10.5,E,30,ENE,SE,17,17,62,52,1016.3,1014.1,7,1,23.1,25,No,0,No
2/17/2010,NorfolkIsland,19.2,26.2,0,6.6,10.2,S,31,SE,SSE,13,20,61,56,1012.9,1011.2,6,5,22.6,24.2,No,0,No
2/18/2010,NorfolkIsland,20.6,26.9,0,6.8,6,SSW,35,SSW,WSW,24,22,70,78,1009.6,1007.9,7,7,23.6,24.5,No,0.2,No
2/19/2010,NorfolkIsland,20.4,25.5,0.2,5.2,4.6,SE,52,SSE,SE,24,31,76,53,1014.1,1015.2,7,2,22.8,24,No,0,No
2/20/2010,NorfolkIsland,19.6,25.5,0,8.8,6.4,ESE,46,ESE,ESE,20,26,65,52,1020.5,1019.3,7,3,21.9,24.3,No,1,No
2/21/2010,NorfolkIsland,19.9,26,1,7.6,7.5,E,52,ENE,E,30,30,91,64,1022.1,1021.3,8,5,19.9,24.3,No,0.6,No
2/22/2010,NorfolkIsland,19.9,26.4,0.6,8.6,,ESE,44,E,E,28,31,55,67,1022.8,1021,3,5,23.9,23.8,No,0,No
2/23/2010,NorfolkIsland,20.7,25.4,0,6.4,4.2,E,33,E,E,20,20,65,60,1019.1,1016.6,7,6,23.8,24.4,No,0,No
2/24/2010,NorfolkIsland,19.5,24.1,0,5.2,0.3,NE,20,NE,S,11,13,74,91,1015.9,1015,7,7,23.3,22.6,No,2.2,Yes
2/25/2010,NorfolkIsland,20.1,26.3,2.2,1.4,5.3,SE,26,SE,SE,11,19,83,72,1016.9,1016.8,6,5,23.5,24.4,Yes,0.6,No
2/26/2010,NorfolkIsland,20.6,23.9,0.6,3.8,1.2,SE,44,SE,SE,26,26,87,82,1020.5,1019.8,7,8,21.9,22.3,No,5,Yes
2/27/2010,NorfolkIsland,20.2,26.4,5,5,11,E,52,E,SE,31,26,64,62,1021.7,1020.1,3,2,23.4,24.2,Yes,0,No
2/28/2010,NorfolkIsland,19.7,26.3,0,6.4,11.9,E,35,SE,SE,15,22,57,64,1019.9,1017.5,1,2,23.4,24,No,0,No
3/1/2010,NorfolkIsland,18.7,26.4,0,7.8,5.6,ENE,33,ENE,ENE,20,20,70,71,1015.6,1013,4,6,23.8,24.1,No,0,No
3/2/2010,NorfolkIsland,21.9,26.2,0,4.8,0.5,NNW,41,N,WNW,11,24,78,76,1010.6,1008.7,8,7,24,24,No,0,No
3/3/2010,NorfolkIsland,21.1,25.7,0,4,10.1,SE,41,SSE,SE,19,19,68,70,1010.6,1009.7,4,6,23.8,23.5,No,0,No
3/4/2010,NorfolkIsland,19.7,25,0,6.8,5.9,SE,43,SSE,SE,20,24,74,56,1012.9,1012,7,7,20.9,24,No,0,No
3/5/2010,NorfolkIsland,19.9,24.8,0,7,9.5,SSE,41,SE,SE,24,24,61,50,1014.1,1012.4,7,2,22.3,23.2,No,0,No
3/6/2010,NorfolkIsland,19.9,25.5,0,9.2,3.9,SE,39,SSE,SE,17,24,58,51,1014.2,1012.7,7,5,22.7,24.2,No,0.2,No
3/7/2010,NorfolkIsland,19.6,25.3,0.2,6.8,9.2,E,44,SE,E,26,28,71,65,1015.2,1014,5,3,22.3,23.9,No,3.6,Yes
3/8/2010,NorfolkIsland,19.7,24.9,3.6,7.6,8.6,S,41,S,SE,20,20,61,49,1017.6,1016,6,7,21.6,23.7,Yes,0,No
3/9/2010,NorfolkIsland,18.7,25.2,0,7.6,9.2,S,33,SE,SSE,17,24,53,54,1017.7,1016.6,3,2,22.3,23.5,No,0,No
3/10/2010,NorfolkIsland,18.8,25,0,8,10.8,S,33,SSE,SSE,13,19,54,52,1018.6,1017.6,1,4,22.4,24.1,No,0,No
3/11/2010,NorfolkIsland,18.7,25.3,0,7.4,10,SSE,35,S,SSE,19,22,59,54,1019.8,1019.1,5,3,23.5,23.8,No,0.2,No
3/12/2010,NorfolkIsland,19.5,24.9,0.2,7.8,7,SE,52,SE,SE,19,28,88,63,1021.4,1020.9,7,7,20.1,21.5,No,0.2,No
3/13/2010,NorfolkIsland,18.1,24.1,0.2,9,7.3,ESE,52,SE,SE,26,28,58,53,1023.1,1022.2,7,2,21.1,22.6,No,0.2,No
3/14/2010,NorfolkIsland,18.7,24.2,0.2,9,2.5,ESE,48,SE,SE,24,28,60,60,1022.8,1021.5,7,7,21.1,22,No,1.4,Yes
3/15/2010,NorfolkIsland,17.4,23.9,1.4,6,6.3,ESE,35,E,SE,26,20,80,55,1021.4,1018.8,5,6,19.4,23.2,Yes,2,Yes
3/16/2010,NorfolkIsland,17.8,24.1,2,5.4,7.5,SE,35,SE,SE,11,19,86,65,1018,1015.3,6,7,20.3,23,Yes,1.4,Yes
3/17/2010,NorfolkIsland,18.3,24.5,1.4,5.2,11,SE,46,SSE,SSE,28,22,62,57,1017.1,1016.4,1,3,21.7,23.4,Yes,0,No
3/18/2010,NorfolkIsland,19.1,24.6,0,6.8,10.6,SE,41,SSE,SE,22,24,65,56,1021.7,1021.5,4,2,21.9,22.7,No,0,No
3/19/2010,NorfolkIsland,17.8,24.6,0,9,10.3,E,52,E,ESE,31,30,58,52,1024.6,1023.6,7,3,22.6,22.7,No,0,No
3/20/2010,NorfolkIsland,19.3,25.1,0,9.8,8.1,ENE,41,E,E,30,28,49,46,1025.5,1023.6,7,1,22,24,No,0,No
3/21/2010,NorfolkIsland,18.5,24.6,0,8.4,8.4,ENE,41,E,ENE,22,24,48,47,1024.4,1021.5,6,3,21.8,22.8,No,0,No
3/22/2010,NorfolkIsland,18.9,25.9,0,6.4,8.9,NE,39,ENE,NE,20,22,66,61,1020.5,1018.7,4,3,22.6,24.1,No,0,No
3/23/2010,NorfolkIsland,18.8,25.2,0,6.6,7.2,NE,31,NE,ENE,26,15,72,65,1018.6,1017,7,7,22.3,23.2,No,0,No
3/24/2010,NorfolkIsland,18.4,24.9,0,4.2,5.7,SSW,22,E,SE,6,13,73,68,1017.8,1015.7,6,7,22.9,23.1,No,4.6,Yes
3/25/2010,NorfolkIsland,19.2,25.2,4.6,2.6,11.3,S,35,SSE,SE,17,19,68,62,1019.6,1018.9,2,1,23.2,24.3,Yes,0.4,No
3/26/2010,NorfolkIsland,19.3,25,0.4,6.8,8.1,SE,37,SE,SE,20,19,72,61,1022.9,1021,7,1,21.2,22.7,No,0.2,No
3/27/2010,NorfolkIsland,19.1,24.7,0.2,6.2,3.3,E,37,SE,E,15,24,74,56,1022.6,1020.7,7,7,21.8,23.4,No,0.4,No
3/28/2010,NorfolkIsland,19.6,24.5,0.4,5,8,E,43,SE,E,15,20,75,65,1021.7,1018.9,7,3,21.6,22.8,No,8.6,Yes
3/29/2010,NorfolkIsland,18.6,24.7,8.6,6.6,7.6,E,52,E,ESE,31,28,77,62,1022.7,1021,7,7,21.7,23.5,Yes,0.2,No
3/30/2010,NorfolkIsland,20,25.3,0.2,4.6,10.1,E,50,E,E,31,30,65,65,1022.9,1021.3,7,7,23,24,No,0,No
3/31/2010,NorfolkIsland,20.6,25.5,0,6.8,10.6,E,63,E,E,35,33,68,64,1021.7,1020,2,4,22.7,24.8,No,1.6,Yes
4/1/2010,NorfolkIsland,19.3,24.9,1.6,6.6,9.7,E,59,E,E,37,31,66,57,1021.6,1019,3,5,21.8,24,Yes,1.8,Yes
4/2/2010,NorfolkIsland,18.7,24.8,1.8,8,8.9,ENE,54,E,ENE,30,33,71,66,1018.7,1015.8,6,6,22.2,23,Yes,0.4,No
4/3/2010,NorfolkIsland,19.1,24.6,0.4,5.6,10.7,E,35,ESE,E,22,22,72,67,1014.7,1011.7,5,3,22.4,23.7,No,0,No
4/4/2010,NorfolkIsland,18.5,24,0,3.8,10.8,SW,30,WSW,WSW,13,20,70,59,1011.5,1009,2,1,22,23.8,No,0,No
4/5/2010,NorfolkIsland,20.1,23.5,0,4.6,7.2,SW,43,SW,SSE,11,19,72,93,1010.4,1009.4,3,3,22.5,20.8,No,11,Yes
4/6/2010,NorfolkIsland,18.3,23.3,11,5.2,10,SW,43,SW,SW,26,31,61,61,1015.4,1015.4,3,3,20.5,21.5,Yes,0.4,No
4/7/2010,NorfolkIsland,17.3,23.6,0.4,6,8.5,SSE,39,S,SSE,17,20,65,52,1020.8,1019.6,6,7,20.7,22.3,No,0.2,No
4/8/2010,NorfolkIsland,18.1,22.5,0.2,5,6.4,SSE,31,SE,E,15,15,49,53,1021.5,1018,2,5,21.3,20.5,No,0.2,No
4/9/2010,NorfolkIsland,17.8,23.2,0.2,5,4.7,ENE,52,NE,NE,28,30,58,64,1015.5,1012.1,5,7,21.7,22.9,No,34.4,Yes
4/10/2010,NorfolkIsland,17.5,23.2,34.4,6,8,NE,56,NE,ENE,15,20,78,70,1013.2,1012,7,6,20.7,22.4,Yes,0.2,No
4/11/2010,NorfolkIsland,18.6,24.5,0.2,3.4,8.3,E,54,E,E,35,33,73,68,1015.8,1014.6,3,6,21.4,22.2,No,0.2,No
4/12/2010,NorfolkIsland,19.9,24.2,0.2,6.2,6.2,E,48,E,ENE,30,30,78,70,1017.2,1015.6,7,7,22.2,22.9,No,0,No
4/13/2010,NorfolkIsland,20.7,24.5,0,4.2,3,NE,35,NNE,NW,19,13,83,78,1014.8,1012.1,7,7,22.2,23.5,No,1.4,Yes
4/14/2010,NorfolkIsland,20.3,23.3,1.4,2,1.2,SSE,31,SSE,SE,20,15,73,73,1015.1,1014.5,7,7,21.1,21.6,Yes,0.4,No
4/15/2010,NorfolkIsland,18.4,23.4,0.4,3,7.5,ESE,28,ESE,SE,9,17,70,63,1016.9,1015.1,7,2,21.2,22.7,No,2.4,Yes
4/16/2010,NorfolkIsland,18.3,22.9,2.4,4.2,10.2,SE,35,SE,SE,19,24,64,63,1020.7,1020.1,3,5,20.5,21.5,Yes,0.4,No
4/17/2010,NorfolkIsland,18.8,22.8,0.4,7.2,7.1,E,48,ESE,E,20,28,64,66,1023.8,1022.3,2,6,20.9,21.6,No,0.4,No
4/18/2010,NorfolkIsland,17.9,22.3,0.4,4.2,8.6,ESE,44,ESE,ESE,24,24,54,58,1023.7,1021.9,1,5,20.3,20.8,No,0,No
4/19/2010,NorfolkIsland,18.9,22.6,0,5.8,8.7,E,43,ESE,SE,20,19,65,54,1022.2,1019.8,3,3,21.5,22.3,No,0,No
4/20/2010,NorfolkIsland,16.6,22.1,0,4.6,9.5,ESE,33,ESE,SE,19,17,58,59,1021.8,1019.9,2,7,20.7,21,No,3,Yes
4/21/2010,NorfolkIsland,16.8,22.2,3,4.6,5.3,SE,33,ESE,SE,17,17,74,67,1022.9,1021.3,7,4,20.2,20.6,Yes,0.4,No
4/22/2010,NorfolkIsland,16.3,22.2,0.4,3.4,8.1,SSE,33,ESE,SE,17,20,71,58,1024,1021.8,6,7,19.6,21.3,No,0.4,No
4/23/2010,NorfolkIsland,17.2,21.7,0.4,4.2,5.6,SE,30,SE,SE,11,11,67,72,1023,1020.1,7,7,20.1,20.3,No,0.6,No
4/24/2010,NorfolkIsland,15.8,22.8,0.6,3.2,8.2,E,43,E,E,20,26,70,67,1021.6,1019.1,6,4,20.8,21.2,No,0.2,No
4/25/2010,NorfolkIsland,16.5,23.2,0.2,3.6,9,E,43,E,E,22,26,57,71,1021.1,1018.6,6,7,20.9,21.9,No,1.4,Yes
4/26/2010,NorfolkIsland,19.7,22.1,1.4,3.2,0.2,N,41,NE,NNE,19,24,93,90,1018.6,1015.4,8,8,20.5,21.3,Yes,32,Yes
4/27/2010,NorfolkIsland,18.9,23.3,32,2.2,10.8,NW,35,SW,SSE,17,17,75,67,1019.3,1018.9,1,2,21.6,21.8,Yes,0,No
4/28/2010,NorfolkIsland,19,22.8,0,3.8,2,E,37,E,ENE,20,15,75,75,1022.7,1020.8,7,7,20.8,21.3,No,0.8,No
4/29/2010,NorfolkIsland,18.7,23.4,0.8,4.6,7,ENE,24,NE,NE,9,15,85,76,1021.5,1018.9,7,6,20.9,22.8,No,0,No
4/30/2010,NorfolkIsland,17.9,23.5,0,0.6,6.8,SW,24,NW,WSW,7,13,81,76,1020.8,1018.7,7,6,21.2,22,No,0,No
5/1/2010,NorfolkIsland,17,22.9,0,2.4,8.2,SSE,33,SSE,SE,17,19,71,78,1021.7,1020.5,3,7,21.4,20.3,No,0.2,No
5/2/2010,NorfolkIsland,17,22.2,0.2,4,6.4,ESE,46,SE,ESE,20,17,54,54,1025.6,1023.6,6,7,20.2,19.8,No,0.4,No
5/3/2010,NorfolkIsland,15.5,21.6,0.4,4.6,5.2,ESE,39,E,ESE,26,20,77,61,1026.9,1024.4,7,7,17,19.1,No,0.2,No
5/4/2010,NorfolkIsland,16.2,22,0.2,4.8,4.2,E,50,ESE,E,17,28,67,65,1026.1,1023.8,7,7,19,20.2,No,0.2,No
5/5/2010,NorfolkIsland,18,22.9,0.2,4.8,8,ENE,52,ENE,ENE,33,30,64,57,1024.6,1022.1,1,1,20.2,21.7,No,0,No
5/6/2010,NorfolkIsland,19.2,21.4,0,5,0.1,NE,61,ENE,NE,26,26,81,75,1021.3,1017.6,8,7,20.4,20.6,No,3.4,Yes
5/7/2010,NorfolkIsland,19.1,21.4,3.4,4,0.7,NNE,83,NE,NNE,43,33,74,93,1009.9,1004.5,8,7,21.3,20.9,Yes,21,Yes
5/8/2010,NorfolkIsland,19.2,21.9,21,4.4,8.3,W,72,WNW,WNW,41,43,55,72,1006.5,1003.5,1,4,21,20.8,Yes,1.2,Yes
5/9/2010,NorfolkIsland,18,21.8,1.2,5.2,6.6,WSW,69,WSW,WSW,39,39,82,77,1005.1,1003.8,5,6,19.8,20.4,Yes,3,Yes
5/10/2010,NorfolkIsland,17.7,20.7,3,4.6,3.1,SW,80,SW,SW,43,44,81,83,1007.7,1005.6,7,7,19.6,19.6,Yes,4.4,Yes
5/11/2010,NorfolkIsland,18.6,22.4,4.4,2.8,6.5,SSW,54,SSW,SW,22,24,89,79,1007.8,1006.4,7,7,20.2,21.3,Yes,0.6,No
5/12/2010,NorfolkIsland,18.3,22.1,0.6,3.6,8.3,WSW,39,W,WSW,20,26,80,68,1009.7,1008.8,4,6,19.8,20.7,No,0.2,No
5/13/2010,NorfolkIsland,17.9,22.3,0.2,3.8,9.3,WSW,44,NW,W,19,15,67,81,1012.3,1010.2,3,4,21.1,19.4,No,6.4,Yes
5/14/2010,NorfolkIsland,16.5,21.7,6.4,5.2,7.3,WNW,56,WNW,NW,22,24,52,79,1011.7,1008.7,1,6,20.3,17.9,Yes,15.4,Yes
5/15/2010,NorfolkIsland,15.9,21.2,15.4,4.8,7.9,W,56,W,W,20,33,90,56,1009.2,1006.9,6,1,16.3,20.5,Yes,6,Yes
5/16/2010,NorfolkIsland,16.2,21.6,6,3.8,9,WSW,57,WSW,WSW,19,22,77,67,1009.2,1008,4,3,19.2,19.7,Yes,2,Yes
5/17/2010,NorfolkIsland,14.2,21,2,3.4,10,WSW,37,WSW,SW,17,15,66,67,1011.7,1009.9,1,3,19.1,19.4,Yes,0,No
5/18/2010,NorfolkIsland,15.2,21.3,0,3.2,10.1,W,30,WNW,WNW,15,19,58,54,1014.3,1013.1,1,1,20,20.6,No,9.6,Yes
5/19/2010,NorfolkIsland,16.7,21.3,9.6,4.6,2.4,NW,57,NE,ENE,13,26,71,80,1015.7,1011.9,7,7,19,20.4,Yes,0.6,No
5/20/2010,NorfolkIsland,17,20.6,0.6,2,9.1,SW,48,W,SW,20,26,81,63,1014.5,1014.4,6,4,17.9,20,No,0,No
5/21/2010,NorfolkIsland,17,21.3,0,4.6,7.8,WSW,26,WSW,W,11,13,63,65,1020,1018.5,6,6,20,20.2,No,0,No
